EventID,BeachName,LocationID,Date,SumOfCreelNPeople,SumOfCreelNDiggers,SumOfCreelNClams,SumOfCreelNLanterns,AvgOfCreelNCars
118,"Mocrocks","41300","2009-01-09 00:00:00",26,26,390,,
118,"Mocrocks","41400","2009-01-09 00:00:00",9,9,135,,
118,"Mocrocks","42500","2009-01-09 00:00:00",2,2,30,,
118,"Mocrocks","42600","2009-01-09 00:00:00",3,3,45,,
120,"Mocrocks","41200","2009-01-10 00:00:00",2,2,30,,
120,"Mocrocks","41300","2009-01-10 00:00:00",3,3,45,,
120,"Mocrocks","41400","2009-01-10 00:00:00",6,6,90,,
120,"Mocrocks","42500","2009-01-10 00:00:00",6,6,90,,
120,"Mocrocks","42600","2009-01-10 00:00:00",17,14,159,,
122,"Twin Harbors","21200","2009-01-10 00:00:00",23,23,187,,
122,"Twin Harbors","22307","2009-01-10 00:00:00",8,7,61,,
122,"Twin Harbors","22309","2009-01-10 00:00:00",3,3,10,,
123,"Mocrocks","41300","2009-01-11 00:00:00",5,4,60,,1.666666666666667
123,"Mocrocks","41400","2009-01-11 00:00:00",10,10,150,,2.5
125,"LongBeach","11101","2009-01-09 00:00:00",8,6,66,,
125,"LongBeach","11104","2009-01-09 00:00:00",7,7,86,,
125,"LongBeach","11200","2009-01-09 00:00:00",9,9,135,,
125,"LongBeach","12300","2009-01-09 00:00:00",2,2,19,,
125,"LongBeach","12400","2009-01-09 00:00:00",16,16,238,,
125,"LongBeach","12500","2009-01-09 00:00:00",9,9,135,,
125,"LongBeach","12600","2009-01-09 00:00:00",17,17,255,,
126,"LongBeach","12400","2009-01-10 00:00:00",14,14,17,,2.8
126,"LongBeach","12500","2009-01-10 00:00:00",20,19,162,,2.857142857142857
126,"LongBeach","12600","2009-01-10 00:00:00",25,25,244,,2.714285714285714
127,"Twin Harbors","21200","2009-02-06 00:00:00",7,7,105,,
127,"Twin Harbors","22307","2009-02-06 00:00:00",14,14,210,,
127,"Twin Harbors","22309","2009-02-06 00:00:00",11,11,165,,
128,"Mocrocks","41100","2009-02-06 00:00:00",5,5,81,,2
128,"Mocrocks","41200","2009-02-06 00:00:00",8,8,120,,2.666666666666667
128,"Mocrocks","41300","2009-02-06 00:00:00",13,13,198,,3.666666666666667
128,"Mocrocks","41400","2009-02-06 00:00:00",2,2,30,,2
128,"Mocrocks","42600","2009-02-06 00:00:00",7,6,81,,2.333333333333333
130,"Twin Harbors","21100","2013-05-14 00:00:00",11,11,165,,
130,"Twin Harbors","21200","2013-05-14 00:00:00",15,15,225,,
130,"Twin Harbors","22307","2013-05-14 00:00:00",27,27,405,,
130,"Twin Harbors","22309","2013-05-14 00:00:00",17,17,255,,
131,"Mocrocks","41300","2009-02-07 00:00:00",5,5,75,,
131,"Mocrocks","41400","2009-02-07 00:00:00",18,18,273,,
131,"Mocrocks","42500","2009-02-07 00:00:00",23,22,295,,
131,"Mocrocks","42600","2009-02-07 00:00:00",14,14,210,,
133,"Kalaloch","Guard Rail","2011-01-22 00:00:00",82,70,105,,1.39
134,"Mocrocks","41200","2009-02-08 00:00:00",2,2,30,,
134,"Mocrocks","41300","2009-02-08 00:00:00",11,10,150,,
134,"Mocrocks","41400","2009-02-08 00:00:00",50,46,690,,3.333333333333333
134,"Mocrocks","42500","2009-02-08 00:00:00",20,19,280,,3.333333333333333
134,"Mocrocks","42600","2009-02-08 00:00:00",15,15,224,,4
135,"LongBeach","11101","2009-02-07 00:00:00",13,8,21,,
135,"LongBeach","11104","2009-02-07 00:00:00",19,15,18,,
135,"LongBeach","11200","2009-02-07 00:00:00",20,16,24,,
135,"LongBeach","12300","2009-02-07 00:00:00",11,11,40,,
135,"LongBeach","12400","2009-02-07 00:00:00",22,22,162,,
135,"LongBeach","12500","2009-02-07 00:00:00",30,29,325,,
135,"LongBeach","12600","2009-02-07 00:00:00",9,9,135,,
136,"LongBeach","12400","2009-02-08 00:00:00",14,12,30,,
136,"LongBeach","12500","2009-02-08 00:00:00",23,23,193,,
136,"LongBeach","12600","2009-02-08 00:00:00",12,12,178,,
137,"Copalis","31005","2009-03-28 00:00:00",31,31,223,,3.363636363636364
137,"Copalis","32007","2009-03-28 00:00:00",18,16,202,,2.5
137,"Copalis","32009","2009-03-28 00:00:00",11,11,114,,3.5
137,"Copalis","33012","2009-03-28 00:00:00",20,20,155,,2.857142857142857
138,"Copalis","31005","2009-03-29 00:00:00",4,4,60,,
138,"Copalis","32007","2009-03-29 00:00:00",9,9,135,,
138,"Copalis","32009","2009-03-29 00:00:00",22,22,320,,
138,"Copalis","33012","2009-03-29 00:00:00",13,13,195,,
138,"Copalis","33013","2009-03-29 00:00:00",11,11,159,,
139,"Mocrocks","41100","2009-03-27 00:00:00",9,9,135,,
139,"Mocrocks","41200","2009-03-27 00:00:00",2,2,30,,
139,"Mocrocks","41300","2009-03-27 00:00:00",27,27,405,,
139,"Mocrocks","41400","2009-03-27 00:00:00",18,17,243,,
139,"Mocrocks","42500","2009-03-27 00:00:00",12,12,174,,
139,"Mocrocks","42600","2009-03-27 00:00:00",23,23,345,,
140,"Mocrocks","41100","2009-03-28 00:00:00",4,4,60,,
140,"Mocrocks","41200","2009-03-28 00:00:00",8,8,105,,
140,"Mocrocks","41300","2009-03-28 00:00:00",29,29,372,,
140,"Mocrocks","41400","2009-03-28 00:00:00",30,30,450,,
140,"Mocrocks","42500","2009-03-28 00:00:00",11,11,165,,
140,"Mocrocks","42600","2009-03-28 00:00:00",41,38,502,,
141,"Mocrocks","41200","2009-03-29 00:00:00",12,10,150,,3
141,"Mocrocks","41300","2009-03-29 00:00:00",12,12,170,,3.333333333333333
141,"Mocrocks","41400","2009-03-29 00:00:00",15,14,210,,3
141,"Mocrocks","42500","2009-03-29 00:00:00",8,8,120,,
141,"Mocrocks","42600","2009-03-29 00:00:00",37,34,510,,3.5
142,"Twin Harbors","21100","2009-03-27 00:00:00",2,2,30,,
142,"Twin Harbors","21200","2009-03-27 00:00:00",16,16,240,,
142,"Twin Harbors","22307","2009-03-27 00:00:00",5,5,75,,
142,"Twin Harbors","22309","2009-03-27 00:00:00",3,3,45,,
143,"LongBeach","11101","2009-03-28 00:00:00",8,8,15,,
143,"LongBeach","11104","2009-03-28 00:00:00",14,14,6,,
143,"LongBeach","11200","2009-03-28 00:00:00",13,13,12,,
143,"LongBeach","12300","2009-03-28 00:00:00",13,13,5,,
143,"LongBeach","12400","2009-03-28 00:00:00",20,20,45,,
143,"LongBeach","12500","2009-03-28 00:00:00",27,26,145,,
143,"LongBeach","12600","2009-03-28 00:00:00",45,44,279,,
144,"LongBeach","12400","2009-03-29 00:00:00",14,12,62,,
144,"LongBeach","12500","2009-03-29 00:00:00",16,16,164,,
144,"LongBeach","12600","2009-03-29 00:00:00",22,22,330,,
145,"Twin Harbors","21200","2009-04-10 00:00:00",22,22,330,,
145,"Twin Harbors","22307","2009-04-10 00:00:00",26,26,390,,2.428571428571428
146,"LongBeach","12400","2009-04-11 00:00:00",12,12,180,,
146,"LongBeach","12500","2009-04-11 00:00:00",14,14,210,,
146,"LongBeach","12600","2009-04-11 00:00:00",26,26,390,,
147,"LongBeach","12400","2009-04-12 00:00:00",4,2,0,,4
147,"LongBeach","12500","2009-04-12 00:00:00",11,11,79,,2
147,"LongBeach","12600","2009-04-12 00:00:00",19,18,161,,2
147,"LongBeach","1264","2009-04-12 00:00:00",2,2,13,,2
148,"Twin Harbors","21200","2009-04-11 00:00:00",33,33,478,,
148,"Twin Harbors","22307","2009-04-11 00:00:00",24,22,300,,
149,"Twin Harbors","21200","2009-04-12 00:00:00",26,26,253,,2
149,"Twin Harbors","22307","2009-04-12 00:00:00",15,15,122,,2
150,"Copalis","31005","2009-04-25 00:00:00",25,25,375,,2.222222222222222
150,"Copalis","32007","2009-04-25 00:00:00",33,31,465,,3.666666666666667
150,"Copalis","32009","2009-04-25 00:00:00",18,18,270,,3
150,"Copalis","33012","2009-04-25 00:00:00",5,5,75,,1
151,"Mocrocks","41100","2009-04-25 00:00:00",5,5,75,,
151,"Mocrocks","41200","2009-04-25 00:00:00",2,2,30,,
151,"Mocrocks","41300","2009-04-25 00:00:00",8,8,120,,
151,"Mocrocks","41400","2009-04-25 00:00:00",27,26,390,,
151,"Mocrocks","42500","2009-04-25 00:00:00",14,14,210,,
151,"Mocrocks","42600","2009-04-25 00:00:00",16,15,225,,
152,"LongBeach","11101","2009-04-25 00:00:00",10,10,150,,
152,"LongBeach","11104","2009-04-25 00:00:00",6,6,36,,
152,"LongBeach","11200","2009-04-25 00:00:00",30,29,107,,
152,"LongBeach","12300","2009-04-25 00:00:00",16,16,157,,
152,"LongBeach","12400","2009-04-25 00:00:00",13,13,195,,
152,"LongBeach","12500","2009-04-25 00:00:00",10,10,150,,
152,"LongBeach","12600","2009-04-25 00:00:00",18,18,270,,
153,"Mocrocks","41100","2009-04-26 00:00:00",2,2,30,,
153,"Mocrocks","41200","2009-04-26 00:00:00",2,2,30,,
153,"Mocrocks","41300","2009-04-26 00:00:00",19,19,277,,3.166666666666667
153,"Mocrocks","41400","2009-04-26 00:00:00",3,3,45,,2
153,"Mocrocks","42500","2009-04-26 00:00:00",14,14,210,,2.333333333333333
153,"Mocrocks","42600","2009-04-26 00:00:00",12,11,165,,2
154,"Copalis","31002","2009-04-26 00:00:00",6,6,90,,
154,"Copalis","31005","2009-04-26 00:00:00",23,23,345,,
154,"Copalis","32007","2009-04-26 00:00:00",19,19,271,,
154,"Copalis","32009","2009-04-26 00:00:00",13,13,195,,
154,"Copalis","33012","2009-04-26 00:00:00",28,28,420,,
155,"Mocrocks","41100","2009-04-27 00:00:00",10,10,150,,
155,"Mocrocks","41200","2009-04-27 00:00:00",4,4,60,,2.5
155,"Mocrocks","41300","2009-04-27 00:00:00",5,5,75,,2.5
155,"Mocrocks","41400","2009-04-27 00:00:00",24,24,360,,4
155,"Mocrocks","42600","2009-04-27 00:00:00",8,8,120,,2.333333333333333
156,"Copalis","31005","2009-04-27 00:00:00",13,13,195,,2
156,"Copalis","32007","2009-04-27 00:00:00",12,12,186,,
156,"Copalis","32009","2009-04-27 00:00:00",7,7,105,,2.5
156,"Copalis","33012","2009-04-27 00:00:00",9,9,130,,1.5
157,"Twin Harbors","21100","2009-04-27 00:00:00",2,2,30,,
157,"Twin Harbors","21200","2009-04-27 00:00:00",15,15,225,,
157,"Twin Harbors","22307","2009-04-27 00:00:00",11,11,165,,
157,"Twin Harbors","22309","2009-04-27 00:00:00",22,22,330,,
158,"LongBeach","11101","2009-04-27 00:00:00",5,5,75,,
158,"LongBeach","11104","2009-04-27 00:00:00",7,7,32,,
158,"LongBeach","11200","2009-04-27 00:00:00",11,11,122,,
158,"LongBeach","12300","2009-04-27 00:00:00",3,3,30,,
158,"LongBeach","12400","2009-04-27 00:00:00",10,10,148,,
158,"LongBeach","12500","2009-04-27 00:00:00",14,14,210,,
158,"LongBeach","12600","2009-04-27 00:00:00",16,15,225,,
159,"Mocrocks",,"2009-05-09 00:00:00",4,4,60,,4
159,"Mocrocks","41100","2009-05-09 00:00:00",6,6,90,,3
159,"Mocrocks","41200","2009-05-09 00:00:00",3,3,45,,2
159,"Mocrocks","41300","2009-05-09 00:00:00",15,12,180,,2.5
159,"Mocrocks","41400","2009-05-09 00:00:00",45,39,585,,4.090909090909091
159,"Mocrocks","42600","2009-05-09 00:00:00",15,15,220,,5
160,"Copalis","31005","2009-05-09 00:00:00",14,14,210,,
160,"Copalis","32007","2009-05-09 00:00:00",12,11,165,,
160,"Copalis","32009","2009-05-09 00:00:00",37,37,555,,
160,"Copalis","33012","2009-05-09 00:00:00",11,11,165,,
161,"LongBeach","11101","2009-05-09 00:00:00",10,10,141,,
161,"LongBeach","11104","2009-05-09 00:00:00",6,5,21,,
161,"LongBeach","11200","2009-05-09 00:00:00",6,6,82,,
161,"LongBeach","12300","2009-05-09 00:00:00",5,5,75,,
161,"LongBeach","12400","2009-05-09 00:00:00",5,5,75,,
161,"LongBeach","12500","2009-05-09 00:00:00",15,15,225,,
161,"LongBeach","12600","2009-05-09 00:00:00",13,13,195,,
162,"Twin Harbors","21200","2009-05-10 00:00:00",23,23,345,,
162,"Twin Harbors","22307","2009-05-10 00:00:00",21,21,315,,
162,"Twin Harbors","22309","2009-05-10 00:00:00",7,7,105,,
163,"LongBeach","12400","2009-05-10 00:00:00",8,8,106,,
163,"LongBeach","12500","2009-05-10 00:00:00",9,9,133,,1.5
163,"LongBeach","12600","2009-05-10 00:00:00",17,17,243,,2
164,"Copalis","31005","2009-10-16 00:00:00",21,21,220,,
164,"Copalis","32007","2009-10-16 00:00:00",14,14,210,,
164,"Copalis","32009","2009-10-16 00:00:00",11,11,165,,
164,"Copalis","32012","2009-10-16 00:00:00",2,2,30,,
164,"Copalis","33012","2009-10-16 00:00:00",25,25,375,,
165,"Kalaloch","Guard Rail","2010-12-04 00:00:00",57,47,547,,
166,"Kalaloch","Guard Rail","2010-12-05 00:00:00",42,40,435,,
167,"Copalis","31005","2009-10-17 00:00:00",23,21,300,,
167,"Copalis","32007","2009-10-17 00:00:00",20,20,300,,
167,"Copalis","32009","2009-10-17 00:00:00",20,20,300,,
167,"Copalis","33012","2009-10-17 00:00:00",22,22,330,,
168,"Copalis","31005","2009-10-18 00:00:00",32,28,413,,2.75
168,"Copalis","32007","2009-10-18 00:00:00",23,21,315,,3.5
168,"Copalis","32009","2009-10-18 00:00:00",23,23,345,,2.625
168,"Copalis","33012","2009-10-18 00:00:00",4,4,60,,2
169,"Kalaloch","Guard Rail","2011-02-18 00:00:00",32,28,50,,
170,"Mocrocks","41400","2009-10-17 00:00:00",30,30,450,,
170,"Mocrocks","42500","2009-10-17 00:00:00",28,28,274,,
170,"Mocrocks","42600","2009-10-17 00:00:00",31,30,444,,
171,"Mocrocks","41200","2009-10-18 00:00:00",3,3,45,,
171,"Mocrocks","41300","2009-10-18 00:00:00",11,11,165,,
171,"Mocrocks","41400","2009-10-18 00:00:00",17,17,255,,
171,"Mocrocks","42500","2009-10-18 00:00:00",12,10,150,,
171,"Mocrocks","42600","2009-10-18 00:00:00",8,8,120,,
172,"Twin Harbors","21200","2009-10-16 00:00:00",18,18,250,,2.333333333333333
172,"Twin Harbors","22307","2009-10-16 00:00:00",24,23,246,,2.5
172,"Twin Harbors","22309","2009-10-16 00:00:00",13,13,139,,3
173,"Twin Harbors","21200","2009-10-17 00:00:00",18,18,246,,2.428571428571428
173,"Twin Harbors","22307","2009-10-17 00:00:00",9,9,89,,2.25
173,"Twin Harbors","22309","2009-10-17 00:00:00",12,12,180,,3
174,"Twin Harbors","21200","2009-10-18 00:00:00",4,4,60,,
174,"Twin Harbors","22307","2009-10-18 00:00:00",12,11,165,,
174,"Twin Harbors","22309","2009-10-18 00:00:00",14,14,210,,
175,"Twin Harbors","21200","2009-10-19 00:00:00",24,24,360,,2.4
175,"Twin Harbors","22307","2009-10-19 00:00:00",7,7,105,,2.333333333333333
176,"LongBeach","11101","2009-10-16 00:00:00",5,5,75,,
176,"LongBeach","11104","2009-10-16 00:00:00",4,4,17,,
176,"LongBeach","11200","2009-10-16 00:00:00",13,13,74,,
176,"LongBeach","12300","2009-10-16 00:00:00",13,13,109,,
176,"LongBeach","12400","2009-10-16 00:00:00",17,17,217,,
176,"LongBeach","12500","2009-10-16 00:00:00",14,14,195,,
176,"LongBeach","12600","2009-10-16 00:00:00",9,9,135,,
177,"LongBeach","12400","2009-10-17 00:00:00",20,20,300,,
177,"LongBeach","12500","2009-10-17 00:00:00",26,26,390,,
177,"LongBeach","12600","2009-10-17 00:00:00",23,23,345,,
178,"Twin Harbors","21200","2009-11-04 00:00:00",15,15,225,,
178,"Twin Harbors","22307","2009-11-04 00:00:00",14,14,209,,
178,"Twin Harbors","22309","2009-11-04 00:00:00",11,11,165,,
179,"LongBeach","12400","2009-11-04 00:00:00",9,9,126,,2.4
179,"LongBeach","12500","2009-11-04 00:00:00",18,18,266,,2.571428571428572
179,"LongBeach","12600","2009-11-04 00:00:00",9,9,136,,2.25
180,"Twin Harbors","21200","2009-11-05 00:00:00",3,3,7,,1.5
180,"Twin Harbors","22307","2009-11-05 00:00:00",5,5,60,,2.5
180,"Twin Harbors","22309","2009-11-05 00:00:00",3,3,45,,1.5
181,"Twin Harbors","21200","2009-11-07 00:00:00",23,22,330,,1.833333333333333
181,"Twin Harbors","22307","2009-11-07 00:00:00",23,23,255,,3.5
182,"Twin Harbors","21100","2009-11-14 00:00:00",1,1,15,,1
182,"Twin Harbors","21200","2009-11-14 00:00:00",24,23,337,,3
182,"Twin Harbors","22307","2009-11-14 00:00:00",18,13,180,,2.25
182,"Twin Harbors","22309","2009-11-14 00:00:00",19,18,239,,2.571428571428572
183,"Copalis","31005","2009-11-14 00:00:00",18,17,255,,
183,"Copalis","32007","2009-11-14 00:00:00",28,28,420,,
183,"Copalis","32009","2009-11-14 00:00:00",28,28,420,,
183,"Copalis","33012","2009-11-14 00:00:00",14,14,210,,
184,"Mocrocks","41100","2009-11-14 00:00:00",4,4,60,,2
184,"Mocrocks","41300","2009-11-14 00:00:00",16,15,225,,3.4
184,"Mocrocks","41400","2009-11-14 00:00:00",33,31,465,,2.307692307692307
184,"Mocrocks","42500","2009-11-14 00:00:00",9,9,135,,3.5
184,"Mocrocks","42600","2009-11-14 00:00:00",21,17,255,,3.5
185,"LongBeach","12400","2009-11-14 00:00:00",25,25,345,,
185,"LongBeach","12500","2009-11-14 00:00:00",20,20,300,,
185,"LongBeach","12600","2009-11-14 00:00:00",15,15,225,,
186,"LongBeach","12400","2009-11-15 00:00:00",14,14,158,,
186,"LongBeach","12500","2009-11-15 00:00:00",18,18,260,,
186,"LongBeach","12600","2009-11-15 00:00:00",11,11,145,,
187,"Kalaloch","Guard Rail","2011-02-19 00:00:00",42,35,72,,
188,"Twin Harbors","21200","2009-11-15 00:00:00",16,15,184,,
188,"Twin Harbors","22307","2009-11-15 00:00:00",29,28,250,,
188,"Twin Harbors","22309","2009-11-15 00:00:00",13,12,125,,
189,"Copalis","31005","2009-11-15 00:00:00",18,17,139,,
189,"Copalis","32007","2009-11-15 00:00:00",27,27,380,,
189,"Copalis","33012","2009-11-15 00:00:00",10,10,93,,
190,"Mocrocks","41100","2009-11-15 00:00:00",6,6,90,,2
190,"Mocrocks","41300","2009-11-15 00:00:00",2,1,15,,2
190,"Mocrocks","41400","2009-11-15 00:00:00",4,4,60,,1
190,"Mocrocks","42500","2009-11-15 00:00:00",3,3,22,,
190,"Mocrocks","42600","2009-11-15 00:00:00",13,13,122,,2.2
191,"Copalis","31005","2009-11-16 00:00:00",9,9,9,,
191,"Copalis","32007","2009-11-16 00:00:00",4,4,57,,
192,"Twin Harbors","21200","2009-11-17 00:00:00",6,6,80,,
192,"Twin Harbors","22309","2009-11-17 00:00:00",2,2,2,,
193,"Twin Harbors","21200","2009-12-02 00:00:00",9,9,135,,1.8
193,"Twin Harbors","22307","2009-12-02 00:00:00",6,6,90,,2
193,"Twin Harbors","22309","2009-12-02 00:00:00",8,8,121,,2
194,"LongBeach","11101","2009-12-02 00:00:00",8,8,120,,
194,"LongBeach","11104","2009-12-02 00:00:00",6,6,76,,
194,"LongBeach","11200","2009-12-02 00:00:00",7,7,90,,
194,"LongBeach","12300","2009-12-02 00:00:00",5,5,75,,
194,"LongBeach","12400","2009-12-02 00:00:00",16,16,240,,
194,"LongBeach","12500","2009-12-02 00:00:00",17,17,255,,
194,"LongBeach","12600","2009-12-02 00:00:00",3,2,30,,
195,"Twin Harbors","22307","2009-12-03 00:00:00",25,25,360,,2.15
195,"Twin Harbors","22309","2009-12-03 00:00:00",25,25,320,,2.272727272727273
196,"Copalis","31005","2009-12-03 00:00:00",2,2,30,,2
196,"Copalis","32007","2009-12-03 00:00:00",13,13,195,,1.857142857142857
196,"Copalis","32009","2009-12-03 00:00:00",9,8,120,,3
196,"Copalis","33012","2009-12-03 00:00:00",5,5,75,,1.666666666666667
197,"Mocrocks","41100","2009-12-03 00:00:00",4,4,60,,4
197,"Mocrocks","41200","2009-12-03 00:00:00",2,2,4,,2
197,"Mocrocks","41300","2009-12-03 00:00:00",2,2,30,,2
197,"Mocrocks","41400","2009-12-03 00:00:00",13,13,170,,2.6
197,"Mocrocks","42500","2009-12-03 00:00:00",2,2,30,,2
197,"Mocrocks","42600","2009-12-03 00:00:00",7,7,100,,1.75
198,"LongBeach","12400","2009-12-04 00:00:00",12,12,165,,1.571428571428571
198,"LongBeach","12500","2009-12-04 00:00:00",18,17,255,,2.714285714285714
198,"LongBeach","12600","2009-12-04 00:00:00",11,10,150,,2.2
199,"Mocrocks","41300","2009-12-04 00:00:00",7,7,78,,2.333333333333333
199,"Mocrocks","41400","2009-12-04 00:00:00",16,16,225,,2.666666666666667
199,"Mocrocks","42500","2009-12-04 00:00:00",9,9,102,,6.333333333333333
199,"Mocrocks","42600","2009-12-04 00:00:00",12,12,170,,2.4
200,"Twin Harbors","21200","2009-12-05 00:00:00",11,11,165,,1.166666666666667
200,"Twin Harbors","22307","2009-12-05 00:00:00",22,22,330,,3.25
200,"Twin Harbors","22309","2009-12-05 00:00:00",12,12,179,,1.666666666666667
201,"Copalis","32007","2009-12-04 00:00:00",9,9,135,,2.4
201,"Copalis","32009","2009-12-04 00:00:00",10,10,150,,3.333333333333333
201,"Copalis","33012","2009-12-04 00:00:00",23,22,307,,1.875
202,"Copalis","31005","2009-12-05 00:00:00",3,3,45,,1.5
202,"Copalis","32007","2009-12-05 00:00:00",9,8,120,,1.5
202,"Copalis","32009","2009-12-05 00:00:00",6,6,90,,2
202,"Copalis","33012","2009-12-05 00:00:00",15,15,225,,2.5
203,"Mocrocks","41200","2009-12-05 00:00:00",5,5,75,,1.666666666666667
203,"Mocrocks","41300","2009-12-05 00:00:00",4,4,60,,2
203,"Mocrocks","41400","2009-12-05 00:00:00",8,8,120,,2
203,"Mocrocks","42500","2009-12-05 00:00:00",6,6,90,,3
203,"Mocrocks","42600","2009-12-05 00:00:00",7,7,105,,2.333333333333333
204,"Copalis","31002","2010-01-01 00:00:00",4,4,0,,4
204,"Copalis","31005","2010-01-01 00:00:00",19,19,3,,2.375
204,"Copalis","32007","2010-01-01 00:00:00",10,10,114,,2.4
204,"Copalis","32009","2010-01-01 00:00:00",9,8,22,,2.5
204,"Copalis","33012","2010-01-01 00:00:00",16,16,34,,2.8
205,"Copalis","31005","2010-01-02 00:00:00",14,14,210,,2.625
205,"Copalis","32007","2010-01-02 00:00:00",10,10,150,,2.5
205,"Copalis","32009","2010-01-02 00:00:00",6,6,90,,4
205,"Copalis","33012","2010-01-02 00:00:00",13,13,195,,1.6
207,"Mocrocks","41100","2009-12-31 00:00:00",6,6,27,,3
207,"Mocrocks","41200","2009-12-31 00:00:00",11,10,95,,4
207,"Mocrocks","41300","2009-12-31 00:00:00",18,18,105,,3.6
207,"Mocrocks","41400","2009-12-31 00:00:00",7,7,87,,2.333333333333333
207,"Mocrocks","42500","2009-12-31 00:00:00",2,2,30,,
207,"Mocrocks","42600","2009-12-31 00:00:00",6,6,55,,2
208,"Mocrocks","41200","2010-01-01 00:00:00",4,4,0,,4
208,"Mocrocks","41300","2010-01-01 00:00:00",20,18,120,,4
208,"Mocrocks","41400","2010-01-01 00:00:00",17,17,149,,2.833333333333333
208,"Mocrocks","42500","2010-01-01 00:00:00",2,2,0,,2
208,"Mocrocks","42600","2010-01-01 00:00:00",19,15,52,,2.2
209,"Mocrocks","41200","2010-01-02 00:00:00",5,3,45,,5
209,"Mocrocks","41300","2010-01-02 00:00:00",34,30,399,,3.272727272727273
209,"Mocrocks","41400","2010-01-02 00:00:00",36,32,434,,2.363636363636364
209,"Mocrocks","42500","2010-01-02 00:00:00",9,9,90,,2.5
209,"Mocrocks","42600","2010-01-02 00:00:00",5,5,75,,2.5
210,"Copalis","31005","2009-12-31 00:00:00",38,36,362,,3.230769230769231
210,"Copalis","32007","2009-12-31 00:00:00",15,15,134,,2.833333333333333
210,"Copalis","32009","2009-12-31 00:00:00",25,25,202,,3.571428571428572
210,"Copalis","33012","2009-12-31 00:00:00",22,22,164,,2.111111111111111
211,"Twin Harbors","21200","2009-12-31 00:00:00",12,11,16,,2.4
211,"Twin Harbors","22307","2009-12-31 00:00:00",17,16,124,,1.428571428571429
211,"Twin Harbors","22309","2009-12-31 00:00:00",6,4,55,,2
212,"Twin Harbors","21100","2010-01-02 00:00:00",2,30,,,
212,"Twin Harbors","21200","2010-01-02 00:00:00",12,12,116,3,8.833333333333334
212,"Twin Harbors","22307","2010-01-02 00:00:00",18,15,119,,2.571428571428572
212,"Twin Harbors","22309","2010-01-02 00:00:00",22,19,284,,2.5
213,"Twin Harbors","21200","2010-01-03 00:00:00",6,6,90,,2
213,"Twin Harbors","22307","2010-01-03 00:00:00",4,4,60,,2
213,"Twin Harbors","22309","2010-01-03 00:00:00",10,10,150,,2.5
214,"LongBeach","12400","2009-12-31 00:00:00",10,10,76,,
214,"LongBeach","12500","2009-12-31 00:00:00",20,20,262,,
214,"LongBeach","12600","2009-12-31 00:00:00",22,21,315,,
215,"LongBeach","12400","2010-01-02 00:00:00",18,18,270,,3.6
215,"LongBeach","12500","2010-01-02 00:00:00",27,25,375,,3.375
215,"LongBeach","12600","2010-01-02 00:00:00",17,15,225,,2.833333333333333
216,"Twin Harbors","21200","2010-01-28 00:00:00",20,19,285,,
216,"Twin Harbors","22307","2010-01-28 00:00:00",10,10,150,,
216,"Twin Harbors","22309","2010-01-28 00:00:00",12,12,180,,
217,"Copalis","31005","2010-01-29 00:00:00",11,11,165,,
217,"Copalis","32007","2010-01-29 00:00:00",11,11,165,,
217,"Copalis","32009","2010-01-29 00:00:00",9,9,135,,
217,"Copalis","33012","2010-01-29 00:00:00",11,10,121,,
