EventID,EstCorEffort,TotHarvest,beach,Date,CorrectionFactor,CPUE,SumPeople,n_interviews,WastageRate,Wastage,PctInterviewed,year,month,season_year,season_label
207,1486.6428545573085,12105.520387109511,Mocrocks,2009-12-31,0.52406669,8.142857142857142,50,17,NA,NA,0.03363282569631626,2009,12,2009,2009-10
208,2836.2646239864525,16257.874005350915,Mocrocks,2010-01-01,0.40102005,5.732142857142857,62,20,NA,NA,0.021859737443277488,2010,1,2009,2009-10
209,1973.165887158647,26050.78506717049,Mocrocks,2010-01-02,0.52406669,13.20253164556962,89,29,NA,NA,0.04510517872785635,2010,1,2009,2009-10
210,3263.668127397187,28706.95842669771,Copalis,2009-12-31,0.50836664,8.795918367346939,100,35,NA,NA,0.030640370312330484,2009,12,2009,2009-10
211,940.3668669014246,5915.210936960574,Twin Harbors,2009-12-31,0.6207,6.290322580645161,35,14,NA,NA,0.03721951637378237,2009,12,2009,2009-10
212,2593.964997702713,17714.050444838264,Twin Harbors,2010-01-02,0.6207,6.828947368421052,54,24,NA,NA,0.02081755152741995,2010,1,2009,2009-10
213,429.622469255142,6444.3370388271305,Twin Harbors,2010-01-03,0.6207,15,20,9,NA,NA,0.046552500000000004,2010,1,2009,2009-10
214,2302.5973835679847,29482.27630333126,LongBeach,2009-12-31,0.65296662,12.803921568627452,52,24,NA,NA,0.02258319251602011,2009,12,2009,2009-10
215,3135.1586482349267,47027.379723523896,LongBeach,2010-01-02,0.69910002,15,62,19,NA,NA,0.019775713753722026,2010,1,2009,2009-10
216,1131.5108087387337,16972.662131081004,Twin Harbors,2010-01-28,0.51160002,15,42,19,NA,NA,0.037118514180890884,2010,1,2009,2009-10
217,4578.231863911233,65435.21639638982,Copalis,2010-01-29,0.51515001,14.292682926829269,42,21,NA,NA,0.009173847294863513,2010,1,2009,2009-10
218,5240.3123855648755,64016.789142576315,Copalis,2010-01-30,0.50836664,12.216216216216216,118,45,NA,NA,0.02251774156156156,2010,1,2009,2009-10
219,2736.7783808504514,21739.31506298189,Copalis,2010-01-31,0.34643328,7.943396226415095,54,18,NA,NA,0.019731228651119186,2010,1,2009,2009-10
220,2377.7582888621496,28597.36320388261,Mocrocks,2010-01-29,0.46220005,12.027027027027026,37,12,NA,NA,0.015560875204731574,2010,1,2009,2009-10
221,3417.6217635418225,42275.51304764747,Mocrocks,2010-01-30,0.50619996,12.36986301369863,73,29,NA,NA,0.021359882705202313,2010,1,2009,2009-10
222,926.8134153337404,13902.201230006105,Mocrocks,2010-01-31,0.57219994,15,31,11,NA,NA,0.033447940531630166,2010,1,2009,2009-10
223,2078.734641997717,31181.019629965755,Twin Harbors,2010-01-29,0.56476665,15,49,27,NA,NA,0.02357203224020443,2010,1,2009,2009-10
224,3072.0652503117876,46080.97875467682,Twin Harbors,2010-01-30,0.56476665,15,76,37,NA,NA,0.024739057867435164,2010,1,2009,2009-10
225,620.4627462805508,7360.944399055625,Twin Harbors,2010-01-31,0.56476665,11.863636363636363,44,18,NA,NA,0.07091481360285375,2010,1,2009,2009-10
226,81.52964997515966,1222.9447496273947,Copalis,2008-12-14,0.51515001,15,5,2,NA,NA,0.06132738214285715,2008,12,2008,2008-09
227,1724.670577059136,25870.058655887035,Mocrocks,2010-02-26,0.69056666,15,38,18,NA,NA,0.02203319318219983,2010,2,2009,2009-10
228,4087.9953828279454,61050.39258530965,Copalis,2010-02-26,0.53033328,14.934065934065934,91,31,NA,NA,0.022260299114391143,2010,2,2009,2009-10
229,1633.755497368359,24506.332460525387,Twin Harbors,2010-02-26,0.53680003,15,59,28,NA,NA,0.036113114903078676,2010,2,2009,2009-10
230,2216.666155975638,31121.992829897954,Twin Harbors,2010-02-28,0.60344994,14.04,85,29,NA,NA,0.03834587349604222,2010,2,2009,2009-10
231,9544.169739531346,141677.89746682087,Copalis,2010-02-28,0.31599998,14.844444444444445,47,22,NA,NA,0.004924472351463845,2010,2,2009,2009-10
232,3071.6124162035885,46012.75399472976,LongBeach,2010-02-26,0.65296662,14.98,53,26,NA,NA,0.01725478114374412,2010,2,2009,2009-10
233,5072.9225983562665,76093.838975344,LongBeach,2010-02-28,0.71536672,15,100,41,NA,NA,0.01971250261780105,2010,2,2009,2009-10
234,2295.738819000064,33868.31892116223,Mocrocks,2010-02-28,0.55620003,14.75268817204301,100,36,NA,NA,0.043558962009256866,2010,2,2009,2009-10
235,1174.5130735402977,15310.616851507451,Twin Harbors,2010-03-01,0.60996664,13.035714285714286,29,14,NA,NA,0.024691083184443588,2010,3,2009,2009-10
236,1513.7853839437914,4796.930307562145,LongBeach,2010-03-01,0.73969996,3.168831168831169,83,43,NA,NA,0.05482943677508904,2010,3,2009,2009-10
237,8171.922412706609,113112.35181152316,Copalis,2010-03-27,0.50937498,13.841584158415841,103,46,NA,NA,0.012604133372564112,2010,3,2009,2009-10
238,4158.495822126841,18036.2667634106,Copalis,2010-03-28,0.49465001,4.337209302325581,86,36,NA,NA,0.020680554623237726,2010,3,2009,2009-10
239,5309.478533987901,74692.66412220268,Mocrocks,2010-03-27,0.66932499,14.067796610169491,60,26,NA,NA,0.011300544792848904,2010,3,2009,2009-10
240,1908.1908940665762,13357.336258466034,Mocrocks,2010-03-28,0.54736662,7,50,20,NA,NA,0.026202829159007356,2010,3,2009,2009-10
241,5511.129122296236,81501.12105857319,LongBeach,2010-03-26,0.50269997,14.788461538461538,54,21,NA,NA,0.009798355074195877,2010,3,2009,2009-10
242,3390.4590200069692,12632.194090671128,LongBeach,2010-03-28,0.45424998,3.725806451612903,69,25,NA,NA,0.020351226660706892,2010,3,2009,2009-10
243,231.64910871190224,231.64910871190224,LongBeach,2010-03-29,0.50269997,1,20,9,NA,NA,0.08633747874624302,2010,3,2009,2009-10
244,2051.288888911681,10803.454814934854,LongBeach,2010-03-30,0.57123339,5.266666666666667,34,17,NA,NA,0.016574944749999997,2010,3,2009,2009-10
245,2841.523456678674,34153.99762635347,LongBeach,2010-03-31,0.57123339,12.019607843137255,52,24,NA,NA,0.018300042492269415,2010,3,2009,2009-10
246,1346.8664411148702,19953.576905405484,Twin Harbors,2010-03-26,0.6207,14.814814814814815,27,12,NA,NA,0.02004653110047847,2010,3,2009,2009-10
247,4244.037070281633,62532.39430136482,Twin Harbors,2010-03-27,0.6207,14.734177215189874,84,26,NA,NA,0.019792475562525138,2010,3,2009,2009-10
248,92.22222427160499,0,Twin Harbors,2010-03-29,0.89999998,0,12,4,NA,NA,0.13012047903614457,2010,3,2009,2009-10
249,1155.1474142097632,17327.211213146446,Twin Harbors,2010-03-31,0.6207,15,42,17,NA,NA,0.03635899581589958,2010,3,2009,2009-10
250,3579.599893072809,37123.91502009382,LongBeach,2010-04-01,0.53033328,10.370967741935484,63,25,NA,NA,0.01759973233933678,2010,4,2009,2009-10
251,4195.25390290854,61763.46023726462,LongBeach,2010-04-16,0.55652499,14.722222222222221,55,19,0.05,3088.1730118632313,0.013110052757919821,2010,4,2009,2009-10
252,2302.0526572695444,20944.90532433766,Twin Harbors,2010-04-16,0.53680003,9.098360655737705,62,18,0.02,418.8981064867532,0.026932485581601752,2010,4,2009,2009-10
253,3307.171581326116,48453.90921477798,Twin Harbors,2010-04-17,0.51857001,14.651162790697674,86,37,NA,NA,0.02600409379591837,2010,4,2009,2009-10
254,6927.08400145486,103667.3950562555,Twin Harbors,2010-04-18,0.51839995,14.96551724137931,29,15,0.043333333333333335,4492.253785771071,0.004186465761626288,2010,4,2009,2009-10
255,9386.695451146714,137102.6426500823,LongBeach,2010-04-17,0.52909994,14.606060606060606,34,17,NA,NA,0.0036221479834893794,2010,4,2009,2009-10
256,8178.220353694422,115312.90698709134,LongBeach,2010-04-18,0.55579996,14.1,110,34,0.08,9225.032558967307,0.013450359032,2010,4,2009,2009-10
257,864.795385998007,12971.930789970103,LongBeach,2010-04-27,0.57123339,15,16,10,NA,NA,0.018501486315789472,2010,4,2009,2009-10
258,1606.342112915321,23923.02361020317,Mocrocks,2010-04-30,0.601825,14.892857142857142,57,25,0.03,717.6907083060951,0.03548434641768293,2010,4,2009,2009-10
259,2555.6787392573733,37953.736500911735,Copalis,2010-04-30,0.51160002,14.850746268656716,68,29,0.03,1138.612095027352,0.026607413113183143,2010,4,2009,2009-10
260,1642.8503410582357,24417.265853375346,LongBeach,2010-04-28,0.55579996,14.862745098039216,52,26,NA,NA,0.031652304960721134,2010,4,2009,2009-10
261,2696.9011737916794,40123.28481008437,LongBeach,2010-04-29,0.57123339,14.877551020408163,50,21,NA,NA,0.018539796892039256,2010,4,2009,2009-10
262,797.9266551427023,11862.509606454842,Twin Harbors,2010-04-27,0.39226663,14.866666666666667,30,15,NA,NA,0.03759744057507987,2010,4,2009,2009-10
263,1593.8706693814308,23908.060040721462,Twin Harbors,2010-04-28,0.46553338,15,27,17,0.03,717.2418012216439,0.016939893881401616,2010,4,2009,2009-10
264,1076.5508197058023,16148.262295587034,Twin Harbors,2010-04-29,0.56476665,15,23,10,0.045,726.6718033014165,0.021364527878289477,2010,4,2009,2009-10
265,1173.6856476431087,17605.28471464663,Twin Harbors,2010-04-30,0.60996664,15,22,14,NA,NA,0.018744371667301585,2010,4,2009,2009-10
266,2888.086693459306,43321.30040188959,Mocrocks,2010-05-01,0.56784999,15,44,19,0.06,2599.278024113375,0.015234999731707317,2010,5,2009,2009-10
267,3978.0499444440406,59670.74916666061,LongBeach,2010-04-30,0.55579996,15,50,29,0.01,596.7074916666061,0.012568972410673902,2010,4,2009,2009-10
268,4129.459490894381,60885.51900527994,Twin Harbors,2010-05-01,0.34193337,14.744186046511627,43,21,0.045,2739.848355237597,0.010412985063739376,2010,5,2009,2009-10
269,7118.245203172717,107192.39835365974,Copalis,2010-05-01,0.46724999,15.058823529411764,85,30,0.017391304347826087,1864.2156235419086,0.01194114526458208,2010,5,2009,2009-10
270,6761.899178780408,101428.48768170612,Copalis,2010-05-02,0.51160002,15,49,18,0.05,5071.424384085306,0.007246484856468646,2010,5,2009,2009-10
271,2411.5184458653603,36065.59809038639,Mocrocks,2010-05-02,0.58176672,14.955555555555556,51,21,0.04,1442.6239236154556,0.021148500890566038,2010,5,2009,2009-10
272,7004.318604125125,105064.77906187686,LongBeach,2010-05-01,0.55579996,15,35,15,NA,NA,0.0049969171846904695,2010,5,2009,2009-10
273,8933.40710768991,134001.10661534866,LongBeach,2010-05-02,0.45424998,15,28,13,NA,NA,0.003134302474125185,2010,5,2009,2009-10
274,2776.745655948583,41651.18483922874,Mocrocks,2010-05-15,0.53840005,15,77,22,0.14,5831.165877492024,0.02773030357859532,2010,5,2009,2009-10
275,4922.232578713123,72491.06161377508,Copalis,2010-05-15,0.51160002,14.727272727272727,56,26,0.03,2174.731848413252,0.011376951231882005,2010,5,2009,2009-10
276,3479.3130932926015,52189.69639938902,Twin Harbors,2010-05-16,0.56476665,15,42,17,0.02,1043.7939279877803,0.01207134824427481,2010,5,2009,2009-10
277,7876.720214715255,118150.80322072882,LongBeach,2010-05-15,0.45424998,15,22,10,NA,NA,0.0027930406819452205,2010,5,2009,2009-10
278,3989.9749570902263,59523.91211495828,Copalis,2010-10-08,0.56860006,14.918367346938776,50,28,0.03,1785.7173634487483,0.012531406973156432,2010,10,2010,2010-11
279,2461.32259335395,12380.08528298927,Copalis,2010-10-09,0.56429994000000006,5.029850746268656,69,27,NA,NA,0.028033708456710802,2010,10,2010,2010-11
280,2024.2286126840343,29165.99817994038,Mocrocks,2010-10-08,0.56315005,14.408450704225352,72,23,NA,NA,0.03556910496612895,2010,10,2010,2010-11
281,1683.6304420749686,8203.871972292574,Mocrocks,2010-10-09,0.48157501,4.872727272727273,57,18,NA,NA,0.03385541065042224,2010,10,2010,2010-11
282,3251.1680360882874,47623.5910471451,Twin Harbors,2010-10-07,0.6207,14.648148148148149,54,24,0.04,1904.943641885804,0.016609415262636273,2010,10,2010,2010-11
283,2126.027066215563,31181.730304494922,Twin Harbors,2010-10-08,0.6207,14.666666666666666,56,22,NA,NA,0.026340210287013357,2010,10,2010,2010-11
284,1230.2716765420164,12633.9437552584,Twin Harbors,2010-10-10,0.6207,10.26923076923077,27,15,NA,NA,0.021946372102046755,2010,10,2010,2010-11
285,4625.079776936709,69541.37807465553,LongBeach,2010-10-08,0.57123339,15.035714285714286,56,20,NA,NA,0.012107899258137773,2010,10,2010,2010-11
287,1933.217669969172,30058.416675004548,Mocrocks,2010-11-05,0.53382504,15.548387096774194,31,12,NA,NA,0.016035442093023256,2010,11,2010,2010-11
288,4112.5534449318,56502.90819993256,Copalis,2010-11-05,0.36960006,13.73913043478261,46,22,NA,NA,0.01118526497368421,2010,11,2010,2010-11
289,1123.1480897402505,13976.954005656451,Mocrocks,2010-11-06,0.57179999,12.444444444444445,38,19,NA,NA,0.03383347249318496,2010,11,2010,2010-11
290,4061.5494281964166,41436.93124497018,Copalis,2010-11-06,0.4932667,10.202247191011235,96,35,NA,NA,0.023636299815420453,2010,11,2010,2010-11
291,1085.335772290125,14471.143630535,Twin Harbors,2010-11-07,0.5697,13.333333333333334,38,15,NA,NA,0.035012206332992846,2010,11,2010,2010-11
292,2671.33862971625,40070.07944574375,LongBeach,2010-11-05,0.73523331,15,70,22,NA,NA,0.0262040907960199,2010,11,2010,2010-11
293,1555.0556398466786,10653.785447460225,Twin Harbors,2010-11-06,0.56669998,6.851063829787234,48,20,NA,NA,0.030867062740425534,2010,11,2010,2010-11
294,1009.3501380642158,12016.073072193045,Twin Harbors,2010-11-08,0.22864997,11.904761904761905,22,9,NA,NA,0.021796202497373948,2010,11,2010,2010-11
295,1937.172593757237,28291.729973942907,Twin Harbors,2010-11-20,0.53480005,14.604651162790697,43,21,NA,NA,0.02219729937258687,2010,11,2010,2010-11
296,478.6835752913636,7180.253629370453,Twin Harbors,2010-11-21,0.53480005,15,18,10,NA,NA,0.037603128515625,2010,11,2010,2010-11
297,2314.8407549245376,34844.44504781146,LongBeach,2010-11-20,0.57749999,15.052631578947368,39,17,NA,NA,0.016847811201281263,2010,11,2010,2010-11
298,870.9422624046634,13064.133936069951,LongBeach,2010-11-21,0.56834996,15,17,8,NA,NA,0.019519089535353536,2010,11,2010,2010-11
299,4432.067281933147,66481.0092289972,Copalis,2010-12-04,0.41330004,15,53,23,0.01,664.810092289972,0.011958302216225122,2010,12,2010,2010-11
300,1691.1883501394361,25367.82525209154,Copalis,2010-12-05,0.4932667,15,29,13,NA,NA,0.017147705634093915,2010,12,2010,2010-11
301,1503.5446146658542,22553.169219987813,Mocrocks,2010-12-04,0.60703337,15,57,22,0.05,1127.6584609993906,0.03791041479182685,2010,12,2010,2010-11
302,669.4560669456067,10041.841004184102,Mocrocks,2010-12-05,0.6214,15,32,15,NA,NA,0.047799999999999995,2010,12,2010,2010-11
303,1458.579286441837,21878.689296627555,Twin Harbors,2010-12-03,0.62185001,15,57,27,0.15,3281.803394494133,0.03907912345241779,2010,12,2010,2010-11
304,2250.8107166656905,33762.160749985356,Twin Harbors,2010-12-04,0.62185001,15,18,6,0.028,945.34050099959,0.007997118490116693,2010,12,2010,2010-11
305,2296.250746540332,34443.76119810498,LongBeach,2010-12-04,0.73969996,15,41,18,NA,NA,0.017855192888569786,2010,12,2010,2010-11
306,1134.7621601716062,17021.432402574093,LongBeach,2010-12-05,0.68824995,15,29,14,NA,NA,0.025556016069142127,2010,12,2010,2010-11
307,545.1713773050452,8177.570659575678,Twin Harbors,2010-12-06,0.43334997,15,9,4,NA,NA,0.016508570285714286,2010,12,2010,2010-11
308,10424.471898924648,127836.94486576016,Copalis,2010-12-31,0.33081996,12.263157894736842,77,29,NA,NA,0.007386465304582293,2010,12,2010,2010-11
309,4095.9690053447175,59752.95960738176,Mocrocks,2010-12-31,0.45840001,14.588235294117647,103,35,0.06,3585.1775764429053,0.025146674661257966,2010,12,2010,2010-11
310,5796.57694337631,61643.1677096685,Copalis,2011-01-01,0.552625,10.634408602150538,99,36,NA,NA,0.017079045265348595,2011,1,2010,2010-11
311,5252.081510354831,72362.01192044435,Mocrocks,2011-01-01,0.45840001,13.777777777777779,83,30,NA,NA,0.015803258162760788,2011,1,2010,2010-11
312,1599.4742995630372,11533.051528428216,Twin Harbors,2011-01-02,0.57932496,7.2105263157894735,39,17,NA,NA,0.02438301134982567,2011,1,2010,2010-11
313,7304.014876439345,93798.92788690528,LongBeach,2010-12-31,0.50336671,12.842105263157896,97,31,0.015,1406.9839183035792,0.013280367255671145,2010,12,2010,2010-11
314,5644.531602783225,68000.00425000026,LongBeach,2011-01-01,0.79999995,12.047058823529412,88,29,NA,NA,0.015590310444290658,2011,1,2010,2010-11
315,973.4779164731912,3958.8101936576436,LongBeach,2011-01-20,0.5905,4.066666666666666,31,17,NA,NA,0.0318445847362514,2011,1,2010,2010-11
316,1213.2307367340384,9085.750183986022,LongBeach,2011-01-21,0.64166665,7.488888888888889,46,19,NA,NA,0.037915293939741336,2011,1,2010,2010-11
317,2663.075811149553,33128.66309070044,LongBeach,2011-01-22,0.55700004,12.44,52,18,NA,NA,0.01952629353707865,2011,1,2010,2010-11
318,782.2349458132529,1014.0082630912538,Twin Harbors,2011-01-20,0.46533334,1.2962962962962963,27,15,NA,NA,0.03451648401098901,2011,1,2010,2010-11
319,844.5905230694583,2562.4017564310684,Twin Harbors,2011-01-21,0.46533334,3.0338983050847457,62,24,NA,NA,0.07340835387860631,2011,1,2010,2010-11
320,2431.808540972761,18627.65342385135,Twin Harbors,2011-01-22,0.53264999,7.66,56,23,NA,NA,0.023028128677267962,2011,1,2010,2010-11
321,1567.0921053398692,18805.10526407843,Mocrocks,2011-02-18,0.5660333,12,38,17,NA,NA,0.02424873424511229,2011,2,2010,2010-11
322,3280.430277727007,44805.87696407619,Mocrocks,2011-02-19,0.57179999,13.658536585365853,88,32,NA,NA,0.02682574923097428,2011,2,2010,2010-11
323,5430.193923669817,81452.90885504727,Copalis,2011-02-18,0.36960006,15,57,26,NA,NA,0.01049686269058296,2011,2,2010,2010-11
324,6222.558050129421,83648.9589310255,Copalis,2011-02-19,0.47627497,13.442857142857143,74,25,NA,NA,0.011892215292143543,2011,2,2010,2010-11
325,2056.821156396465,28476.833756869368,Twin Harbors,2011-02-17,0.57453334,13.845070422535212,73,33,0.04,1139.0733502747748,0.03549166137900654,2011,2,2010,2010-11
326,2299.3996249818406,33038.74198000223,LongBeach,2011-02-18,0.69173336,14.368421052631579,42,18,NA,NA,0.018265637492365726,2011,2,2010,2010-11
327,4707.2578152785445,67769.56886440699,LongBeach,2011-02-19,0.70130002,14.396825396825397,65,23,NA,NA,0.013808463982794138,2011,2,2010,2010-11
328,4083.2347826086957,50609.63478260869,Copalis,2011-03-19,1,12.394495412844037,115,39,NA,NA,0.028163945039312396,2011,3,2010,2010-11
329,4610.050626305787,50639.63303357433,Mocrocks,2011-03-19,0.53380001,10.984615384615385,71,27,NA,NA,0.01540113238558837,2011,3,2010,2010-11
330,1807.8413073181553,26959.037038954946,Mocrocks,2011-03-20,0.60177505,14.912280701754385,58,32,0.04,1078.361481558198,0.03208246197562561,2011,3,2010,2010-11
331,5544.167778542356,79430.86528873183,Copalis,2011-03-20,0.51225001,14.326923076923077,52,17,0.05,3971.543264436592,0.009379225535211269,2011,3,2010,2010-11
332,2847.927807055282,15472.324205494366,Twin Harbors,2011-03-19,0.53264999,5.432835820895522,78,28,NA,NA,0.027388334706647963,2011,3,2010,2010-11
333,1860.5119776760666,26018.9781120456,Twin Harbors,2011-03-20,0.53369999,13.984848484848484,67,22,NA,NA,0.03601159293996513,2011,3,2010,2010-11
334,1510.712974095958,11431.061503992747,Twin Harbors,2011-03-21,0.56819999,7.566666666666666,31,18,NA,NA,0.02052011237842916,2011,3,2010,2010-11
335,1042.316258351893,13767.260579064588,Twin Harbors,2011-03-22,0.449,13.208333333333334,48,28,NA,NA,0.046051282051282054,2011,3,2010,2010-11
336,6016.116722623241,65880.1917650224,LongBeach,2011-03-19,0.64166665,10.950617283950617,82,32,NA,NA,0.013630054698181633,2011,3,2010,2010-11
337,3669.616070668702,53668.13503352977,LongBeach,2011-03-20,0.55604994,14.625,49,22,NA,NA,0.013352895522683629,2011,3,2010,2010-11
339,3900.9468931536094,52662.783057573724,LongBeach,2011-03-21,0.40939999,13.5,42,20,NA,NA,0.010766616708807922,2011,3,2010,2010-11
340,2201.7279620342915,33025.919430514376,LongBeach,2011-03-22,0.53736663,15,37,18,NA,NA,0.016804982558251094,2011,3,2010,2010-11
345,1986.4334633978278,27504.463339354537,Twin Harbors,2011-04-07,0.59704995,13.846153846153847,26,13,NA,NA,0.013088784738617201,2011,4,2010,2010-11
346,4329.08897412202,34632.71179297616,Twin Harbors,2011-04-08,0.56155002,8,47,16,NA,NA,0.010856787716988895,2011,4,2010,2010-11
347,5315.719315530956,57835.0261529768,Twin Harbors,2011-04-09,0.5309,10.88,78,34,0.015,867.525392294652,0.014673460988074958,2011,4,2010,2010-11
348,3330.16039442841,41188.82593108823,LongBeach,2011-04-07,0.50670004,12.368421052631579,79,31,NA,NA,0.02372258109013983,2011,4,2010,2010-11
349,5540.879589775513,66490.555077306155,LongBeach,2011-04-08,0.50670004,12,133,44,0.01,664.9055507730616,0.024003409178106408,2011,4,2010,2010-11
